budget,method,task,regime,seed,episode,accepted,breach,gated_success,gated_utility,predicted_revision_risk,realized_revision_risk
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,6,4,1,0,0.759932,0.946962,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,6,5,1,0,0.713910,0.890443,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,6,6,1,0,0.743741,0.936914,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,6,7,1,0,0.736067,0.908606,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,7,0,1,0,0.697848,0.886640,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,7,1,1,0,0.778452,0.957145,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,7,2,1,0,0.755137,0.972048,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,7,3,1,0,0.742973,0.960225,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,7,4,1,0,0.760108,0.963646,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,7,5,1,0,0.721580,0.900828,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,7,6,1,0,0.740146,0.924206,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,7,7,1,0,0.758693,0.950435,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,8,0,1,0,0.745226,0.945506,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,8,1,1,0,0.734699,0.917807,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,8,2,1,0,0.762479,0.959356,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,8,3,1,0,0.732094,0.929797,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,8,4,1,0,0.718134,0.913501,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,8,5,1,0,0.731588,0.950150,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,8,6,1,0,0.709975,0.904445,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,8,7,1,0,0.718457,0.919843,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,9,0,1,0,0.780365,0.983213,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,9,1,1,0,0.731567,0.924923,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,9,2,1,0,0.739229,0.918159,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,9,3,1,0,0.752832,0.940557,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,9,4,1,0,0.729291,0.909983,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,9,5,1,0,0.736553,0.936088,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,9,6,1,0,0.748450,0.927874,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,false_human_hint,9,7,1,0,0.724123,0.923703,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,0,0,1,0,0.741839,0.908351,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,0,1,1,0,0.760635,0.911422,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,0,2,1,0,0.698743,0.849198,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,0,3,1,0,0.706624,0.864066,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,0,4,1,0,0.741673,0.894852,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,0,5,1,0,0.711044,0.864936,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,0,6,1,0,0.747645,0.902558,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,0,7,1,0,0.732646,0.898241,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,1,0,1,0,0.716012,0.866483,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,1,1,1,0,0.708418,0.865629,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,1,2,1,0,0.724323,0.867243,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,1,3,1,0,0.714677,0.865745,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,1,4,1,0,0.709521,0.873733,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,1,5,1,0,0.747374,0.897280,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,1,6,1,0,0.707408,0.851182,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,1,7,1,0,0.754578,0.903541,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,2,0,1,0,0.768293,0.927918,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,2,1,1,0,0.714792,0.859478,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,2,2,1,0,0.717704,0.858245,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,2,3,1,0,0.765304,0.920492,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,2,4,1,0,0.714442,0.873430,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,2,5,1,0,0.723709,0.875210,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,2,6,1,0,0.745498,0.884404,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,2,7,1,0,0.727370,0.889798,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,3,0,1,0,0.702206,0.844786,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,3,1,1,0,0.711198,0.855862,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,3,2,1,0,0.748002,0.888108,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,3,3,1,0,0.739056,0.892569,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,3,4,1,0,0.704504,0.850808,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,3,5,1,0,0.722621,0.880509,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,3,6,1,0,0.710902,0.866222,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,3,7,1,0,0.716318,0.875306,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,4,0,1,0,0.756934,0.924531,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,4,1,1,0,0.738711,0.890799,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,4,2,1,0,0.733504,0.885430,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,4,3,1,0,0.728440,0.887363,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,4,4,1,0,0.745909,0.907674,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,4,5,1,0,0.741061,0.892594,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,4,6,1,0,0.723504,0.875178,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,4,7,1,0,0.742538,0.884299,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,5,0,1,0,0.729590,0.865687,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,5,1,1,0,0.748000,0.902690,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,5,2,1,0,0.697870,0.842419,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,5,3,1,0,0.710452,0.849355,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,5,4,1,0,0.702444,0.867516,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,5,5,1,0,0.773832,0.934903,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,5,6,1,0,0.747698,0.899630,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,5,7,1,0,0.768843,0.910256,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,6,0,1,0,0.726518,0.881663,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,6,1,1,0,0.724295,0.882374,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,6,2,1,0,0.735489,0.885941,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,6,3,1,0,0.720351,0.871318,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,6,4,1,0,0.727838,0.881130,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,6,5,1,0,0.717989,0.877520,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,6,6,1,0,0.779097,0.921626,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,6,7,1,0,0.722063,0.891782,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,7,0,1,0,0.734595,0.890356,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,7,1,1,0,0.732198,0.887973,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,7,2,1,0,0.722655,0.882476,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,7,3,1,0,0.739911,0.891486,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,7,4,1,0,0.731171,0.887498,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,7,5,1,0,0.728042,0.899240,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,7,6,1,0,0.718765,0.855440,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,7,7,1,0,0.739157,0.888175,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,8,0,1,0,0.749699,0.901514,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,8,1,1,0,0.761396,0.920063,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,8,2,1,0,0.727089,0.897163,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,8,3,1,0,0.729189,0.881980,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,8,4,1,0,0.725396,0.890462,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,8,5,1,0,0.739094,0.878033,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,8,6,1,0,0.729526,0.884553,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,8,7,1,0,0.717697,0.864394,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,9,0,1,0,0.718300,0.869353,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,9,1,1,0,0.737421,0.899987,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,9,2,1,0,0.718835,0.878507,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,9,3,1,0,0.735607,0.880378,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,9,4,1,0,0.685461,0.850920,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,9,5,1,0,0.711612,0.854246,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,9,6,1,0,0.760730,0.906867,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,physical_rule_violation,9,7,1,0,0.725483,0.869805,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,0,0,1,0,0.739831,0.859319,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,0,1,1,0,0.754076,0.892257,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,0,2,1,0,0.762640,0.907653,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,0,3,1,0,0.734542,0.881714,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,0,4,1,0,0.725180,0.844465,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,0,5,1,0,0.727678,0.866655,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,0,6,1,0,0.726563,0.847863,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,0,7,1,0,0.719838,0.847069,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,1,0,1,0,0.730526,0.860898,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,1,1,1,0,0.722565,0.859131,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,1,2,1,0,0.738284,0.879180,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,1,3,1,0,0.732752,0.871880,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,1,4,1,0,0.712097,0.848934,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,1,5,1,0,0.739474,0.878960,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,1,6,1,0,0.744787,0.869513,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,1,7,1,0,0.727492,0.858645,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,2,0,1,0,0.718023,0.850628,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,2,1,1,0,0.717536,0.851892,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,2,2,1,0,0.743804,0.870231,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,2,3,1,0,0.743714,0.872550,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,2,4,1,0,0.715223,0.859465,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,2,5,1,0,0.759502,0.896006,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,2,6,1,0,0.731325,0.878988,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,2,7,1,0,0.723292,0.866133,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,3,0,1,0,0.724809,0.867057,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,3,1,1,0,0.702054,0.826653,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,3,2,1,0,0.746493,0.884462,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,3,3,1,0,0.690329,0.830648,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,3,4,1,0,0.730458,0.864228,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,3,5,1,0,0.747386,0.889325,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,3,6,1,0,0.713451,0.846399,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,3,7,1,0,0.765342,0.910574,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,4,0,1,0,0.725110,0.848587,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,4,1,1,0,0.738546,0.882338,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,4,2,1,0,0.752648,0.878988,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,4,3,1,0,0.711831,0.839707,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,4,4,1,0,0.754557,0.892528,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,4,5,1,0,0.730149,0.864607,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,4,6,1,0,0.723840,0.864827,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,4,7,1,0,0.695957,0.842356,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,5,0,1,0,0.737785,0.881035,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,5,1,1,0,0.683062,0.797954,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,5,2,1,0,0.726995,0.864598,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,5,3,1,0,0.761595,0.896513,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,5,4,1,0,0.705999,0.832936,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,5,5,1,0,0.737317,0.874088,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,5,6,1,0,0.689435,0.836114,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,5,7,1,0,0.722702,0.858997,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,6,0,1,0,0.727335,0.868711,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,6,1,1,0,0.709907,0.856763,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,6,2,1,0,0.727227,0.871548,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,6,3,1,0,0.724600,0.867462,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,6,4,1,0,0.726483,0.866190,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,6,5,1,0,0.734598,0.855472,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,6,6,1,0,0.721459,0.861558,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,6,7,1,0,0.739160,0.879249,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,7,0,1,0,0.742117,0.876831,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,7,1,1,0,0.715215,0.833742,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,7,2,1,0,0.736235,0.883961,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,7,3,1,0,0.700382,0.840695,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,7,4,1,0,0.766810,0.896923,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,7,5,1,0,0.733574,0.854780,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,7,6,1,0,0.728796,0.867884,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,7,7,1,0,0.740820,0.876966,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,8,0,1,0,0.746526,0.873364,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,8,1,1,0,0.723231,0.844192,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,8,2,1,0,0.742358,0.877577,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,8,3,1,0,0.720239,0.856101,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,8,4,1,0,0.722017,0.864512,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,8,5,1,0,0.715063,0.847786,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,8,6,1,0,0.750702,0.882738,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,8,7,1,0,0.718829,0.870059,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,9,0,1,0,0.722778,0.867102,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,9,1,1,0,0.709186,0.850458,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,9,2,1,0,0.736490,0.875527,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,9,3,1,0,0.711761,0.847371,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,9,4,1,0,0.749383,0.881655,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,9,5,1,0,0.745402,0.880524,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,9,6,1,0,0.745643,0.893956,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,contact_precondition_failure,9,7,1,0,0.728439,0.856623,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,0,0,1,0,0.679724,0.784788,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,0,1,1,0,0.710346,0.820371,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,0,2,1,0,0.685762,0.811060,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,0,3,1,0,0.744070,0.859536,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,0,4,1,0,0.715967,0.826658,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,0,5,1,0,0.699292,0.801936,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,0,6,1,0,0.720309,0.836102,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,0,7,1,0,0.735414,0.845025,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,1,0,1,0,0.725472,0.852747,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,1,1,1,0,0.692854,0.803288,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,1,2,1,0,0.729561,0.851266,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,1,3,1,0,0.743438,0.845012,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,1,4,1,0,0.687669,0.813980,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,1,5,1,0,0.708093,0.820016,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,1,6,1,0,0.692322,0.793471,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,1,7,1,0,0.694925,0.822868,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,2,0,1,0,0.714251,0.829699,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,2,1,1,0,0.707443,0.823616,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,2,2,1,0,0.738337,0.864908,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,2,3,1,0,0.705785,0.790848,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,2,4,1,0,0.753255,0.853647,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,2,5,1,0,0.723606,0.835561,0.000000,0.000000
0.150000,causal_intervention_belief_revision_v5,tool_use_correction,actuator_model_break,2,6,1,0,0.696811,0.814508,0.000000,0.000000
