axis,level,method,seed,success,ci95_success,utility,ci95_utility,false_revision,ci95_false_revision,missed_violation,ci95_missed_violation,n
operator_unreliability,0.666667,proposed_intervention_violation_revision_v4_1,3,0.521027,0.003150,0.045804,0.004549,0.330704,0.001944,0.349850,0.002238,96
operator_unreliability,0.666667,proposed_intervention_violation_revision_v4_1,4,0.512679,0.004374,0.032481,0.005012,0.330835,0.001827,0.354178,0.001990,96
operator_unreliability,0.666667,proposed_intervention_violation_revision_v4_1,5,0.521420,0.003440,0.041266,0.004706,0.331584,0.002343,0.354040,0.002425,96
operator_unreliability,0.666667,proposed_intervention_violation_revision_v4_1,6,0.513189,0.002424,0.033891,0.003205,0.330022,0.002182,0.354413,0.001920,96
operator_unreliability,0.666667,proposed_intervention_violation_revision_v4_1,7,0.520779,0.003517,0.043792,0.003685,0.329011,0.001996,0.351329,0.001861,96
operator_unreliability,0.666667,proposed_intervention_violation_revision_v4_1,8,0.516213,0.002910,0.034304,0.003324,0.333015,0.001886,0.352500,0.002477,96
operator_unreliability,0.666667,proposed_intervention_violation_revision_v4_1,9,0.516707,0.003327,0.037027,0.003829,0.331462,0.001935,0.352412,0.002034,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,0,0.288029,0.003645,-0.755341,0.003642,0.537793,0.001890,0.606916,0.001585,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,1,0.289014,0.004344,-0.754451,0.005380,0.542564,0.002017,0.603414,0.001817,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,2,0.289585,0.003309,-0.754574,0.003822,0.541313,0.001946,0.605653,0.002250,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,3,0.284884,0.003573,-0.759770,0.004297,0.543098,0.002202,0.604269,0.001976,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,4,0.285683,0.003310,-0.764095,0.003991,0.544433,0.002689,0.609446,0.001909,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,5,0.283222,0.003154,-0.760363,0.004386,0.541149,0.001970,0.603688,0.001991,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,6,0.284922,0.003205,-0.762079,0.003875,0.543362,0.001699,0.602941,0.001964,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,7,0.284697,0.004171,-0.758919,0.005688,0.541923,0.001689,0.605422,0.001610,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,8,0.284717,0.003561,-0.759249,0.003889,0.543521,0.001897,0.604669,0.001765,96
operator_unreliability,0.666667,scalar_uncertainty_trigger,9,0.284406,0.003728,-0.762336,0.004447,0.543066,0.001516,0.607341,0.001720,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,0,0.592772,0.003169,0.399447,0.004658,0.215349,0.001925,0.238458,0.001739,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,1,0.589400,0.003157,0.398437,0.003904,0.215394,0.002027,0.237668,0.002133,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,2,0.587512,0.003600,0.397090,0.004522,0.216605,0.001840,0.237070,0.002524,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,3,0.585426,0.004828,0.392790,0.006269,0.216887,0.002259,0.236701,0.001865,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,4,0.590395,0.003066,0.399098,0.003453,0.212099,0.001737,0.239086,0.001651,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,5,0.587353,0.004226,0.395834,0.005157,0.213737,0.001783,0.238261,0.002122,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,6,0.586652,0.003699,0.397396,0.004471,0.213306,0.002031,0.236715,0.001899,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,7,0.586731,0.003456,0.396242,0.003677,0.214898,0.001694,0.238500,0.001766,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,8,0.593830,0.003497,0.404711,0.004590,0.212514,0.002271,0.235248,0.002024,96
operator_unreliability,0.833333,causal_intervention_belief_revision_v5,9,0.591994,0.002922,0.397144,0.003218,0.221073,0.001762,0.235895,0.002071,96
operator_unreliability,0.833333,human_intervention_revision,0,0.392224,0.003768,-0.396453,0.005052,0.470135,0.002236,0.466149,0.001777,96
operator_unreliability,0.833333,human_intervention_revision,1,0.380086,0.003554,-0.408059,0.004402,0.468564,0.002306,0.468978,0.001599,96
operator_unreliability,0.833333,human_intervention_revision,2,0.381920,0.003049,-0.405858,0.004318,0.468392,0.002019,0.466851,0.001593,96
operator_unreliability,0.833333,human_intervention_revision,3,0.383353,0.003461,-0.402679,0.004182,0.469726,0.001501,0.463724,0.001860,96
operator_unreliability,0.833333,human_intervention_revision,4,0.380086,0.004162,-0.407119,0.004602,0.467755,0.002159,0.468968,0.001710,96
operator_unreliability,0.833333,human_intervention_revision,5,0.380142,0.003583,-0.409367,0.004653,0.470046,0.001849,0.466374,0.002360,96
operator_unreliability,0.833333,human_intervention_revision,6,0.380018,0.003355,-0.403299,0.003739,0.466543,0.002087,0.466107,0.001582,96
operator_unreliability,0.833333,human_intervention_revision,7,0.381779,0.004008,-0.402187,0.004854,0.463736,0.001964,0.468898,0.002209,96
operator_unreliability,0.833333,human_intervention_revision,8,0.384585,0.002658,-0.405727,0.003305,0.470785,0.001503,0.469790,0.001555,96
operator_unreliability,0.833333,human_intervention_revision,9,0.382124,0.004384,-0.405221,0.005183,0.467328,0.002005,0.467375,0.001931,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,0,0.509427,0.003538,-0.005608,0.003686,0.369378,0.002010,0.354617,0.001948,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,1,0.508914,0.003379,-0.002166,0.003981,0.367114,0.001737,0.356640,0.002463,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,2,0.500062,0.003386,-0.009589,0.004161,0.369331,0.002046,0.353082,0.001892,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,3,0.506861,0.003150,-0.003313,0.004549,0.368454,0.001944,0.352942,0.002238,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,4,0.498512,0.004374,-0.016637,0.005012,0.368585,0.001827,0.357270,0.001990,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,5,0.507254,0.003440,-0.007851,0.004706,0.369334,0.002343,0.357132,0.002425,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,6,0.499022,0.002424,-0.015227,0.003205,0.367772,0.002182,0.357505,0.001920,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,7,0.506613,0.003517,-0.005325,0.003685,0.366761,0.001996,0.354421,0.001861,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,8,0.502046,0.002910,-0.014814,0.003324,0.370765,0.001886,0.355591,0.002477,96
operator_unreliability,0.833333,proposed_intervention_violation_revision_v4_1,9,0.502540,0.003327,-0.012090,0.003829,0.369212,0.001935,0.355503,0.002034,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,0,0.269979,0.003645,-0.809372,0.003642,0.579427,0.001890,0.612726,0.001585,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,1,0.270964,0.004344,-0.808502,0.005387,0.584198,0.002017,0.609224,0.001817,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,2,0.271535,0.003309,-0.808637,0.003829,0.582946,0.001946,0.611463,0.002250,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,3,0.266834,0.003573,-0.813822,0.004305,0.584732,0.002202,0.610079,0.001976,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,4,0.267633,0.003310,-0.818093,0.003997,0.586067,0.002689,0.615256,0.001909,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,5,0.265172,0.003154,-0.814395,0.004387,0.582782,0.001970,0.609498,0.001991,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,6,0.266872,0.003205,-0.816140,0.003879,0.584996,0.001699,0.608751,0.001964,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,7,0.266647,0.004171,-0.812957,0.005692,0.583557,0.001689,0.611232,0.001610,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,8,0.266667,0.003561,-0.813281,0.003887,0.585155,0.001897,0.610479,0.001765,96
operator_unreliability,0.833333,scalar_uncertainty_trigger,9,0.266356,0.003728,-0.816417,0.004446,0.584700,0.001516,0.613151,0.001720,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,0,0.581355,0.003169,0.353589,0.004658,0.250349,0.001925,0.239625,0.001739,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,1,0.577984,0.003157,0.352579,0.003904,0.250394,0.002027,0.238835,0.002133,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,2,0.576096,0.003600,0.351232,0.004522,0.251605,0.001840,0.238237,0.002524,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,3,0.574009,0.004828,0.346932,0.006269,0.251887,0.002259,0.237868,0.001865,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,4,0.578978,0.003066,0.353240,0.003453,0.247099,0.001737,0.240253,0.001651,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,5,0.575936,0.004226,0.349976,0.005157,0.248737,0.001783,0.239428,0.002122,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,6,0.575235,0.003699,0.351538,0.004471,0.248306,0.002031,0.237882,0.001899,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,7,0.575314,0.003456,0.350384,0.003677,0.249898,0.001694,0.239666,0.001766,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,8,0.582413,0.003497,0.358853,0.004590,0.247514,0.002271,0.236415,0.002024,96
operator_unreliability,1.000000,causal_intervention_belief_revision_v5,9,0.580577,0.002922,0.351286,0.003218,0.256073,0.001762,0.237062,0.002071,96
operator_unreliability,1.000000,human_intervention_revision,0,0.376141,0.003768,-0.447884,0.005051,0.509802,0.002236,0.470582,0.001777,96
operator_unreliability,1.000000,human_intervention_revision,1,0.364003,0.003554,-0.459485,0.004405,0.508231,0.002306,0.473412,0.001599,96
operator_unreliability,1.000000,human_intervention_revision,2,0.365837,0.003049,-0.457281,0.004318,0.508059,0.002019,0.471284,0.001593,96
operator_unreliability,1.000000,human_intervention_revision,3,0.367270,0.003461,-0.454134,0.004192,0.509393,0.001501,0.468157,0.001860,96
operator_unreliability,1.000000,human_intervention_revision,4,0.364003,0.004162,-0.458528,0.004598,0.507421,0.002159,0.473401,0.001710,96
operator_unreliability,1.000000,human_intervention_revision,5,0.364059,0.003583,-0.460813,0.004656,0.509713,0.001849,0.470807,0.002360,96
operator_unreliability,1.000000,human_intervention_revision,6,0.363935,0.003355,-0.454735,0.003741,0.506209,0.002087,0.470541,0.001582,96
operator_unreliability,1.000000,human_intervention_revision,7,0.365695,0.004008,-0.453631,0.004856,0.503403,0.001964,0.473331,0.002209,96
operator_unreliability,1.000000,human_intervention_revision,8,0.368502,0.002658,-0.457145,0.003303,0.510452,0.001503,0.474223,0.001555,96
operator_unreliability,1.000000,human_intervention_revision,9,0.366041,0.004384,-0.456650,0.005179,0.506995,0.002005,0.471809,0.001931,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,0,0.495261,0.003538,-0.054726,0.003686,0.407128,0.002010,0.357709,0.001948,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,1,0.494747,0.003379,-0.051283,0.003981,0.404864,0.001737,0.359732,0.002463,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,2,0.485895,0.003386,-0.058706,0.004161,0.407081,0.002046,0.356174,0.001892,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,3,0.492694,0.003150,-0.052431,0.004549,0.406204,0.001944,0.356033,0.002238,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,4,0.484345,0.004374,-0.065754,0.005012,0.406335,0.001827,0.360362,0.001990,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,5,0.493087,0.003440,-0.056969,0.004706,0.407084,0.002343,0.360223,0.002425,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,6,0.484855,0.002424,-0.064344,0.003205,0.405522,0.002182,0.360596,0.001920,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,7,0.492446,0.003517,-0.054443,0.003685,0.404511,0.001996,0.357513,0.001861,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,8,0.487879,0.002910,-0.063931,0.003324,0.408515,0.001886,0.358683,0.002477,96
operator_unreliability,1.000000,proposed_intervention_violation_revision_v4_1,9,0.488373,0.003327,-0.061208,0.003829,0.406962,0.001935,0.358595,0.002034,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,0,0.251929,0.003645,-0.863425,0.003641,0.621060,0.001890,0.618536,0.001585,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,1,0.252914,0.004344,-0.862557,0.005393,0.625831,0.002017,0.615034,0.001817,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,2,0.253485,0.003309,-0.862718,0.003832,0.624580,0.001946,0.617273,0.002250,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,3,0.248784,0.003573,-0.867877,0.004313,0.626365,0.002202,0.615889,0.001976,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,4,0.249583,0.003310,-0.872110,0.004002,0.627700,0.002689,0.621066,0.001909,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,5,0.247122,0.003154,-0.868438,0.004390,0.624416,0.001970,0.615308,0.001991,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,6,0.248822,0.003205,-0.870206,0.003884,0.626629,0.001699,0.614561,0.001964,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,7,0.248597,0.004171,-0.867002,0.005696,0.625190,0.001689,0.617042,0.001610,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,8,0.248617,0.003561,-0.867313,0.003884,0.626788,0.001897,0.616289,0.001765,96
operator_unreliability,1.000000,scalar_uncertainty_trigger,9,0.248306,0.003728,-0.870498,0.004446,0.626333,0.001516,0.618961,0.001720,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,0,0.621775,0.003169,0.502426,0.004658,0.136349,0.001925,0.232625,0.001739,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,1,0.618404,0.003157,0.501416,0.003904,0.136394,0.002027,0.231835,0.002133,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,2,0.616516,0.003600,0.500069,0.004522,0.137605,0.001840,0.231237,0.002524,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,3,0.614429,0.004828,0.495769,0.006269,0.137887,0.002259,0.230868,0.001865,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,4,0.619398,0.003066,0.502077,0.003453,0.133099,0.001737,0.233253,0.001651,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,5,0.616356,0.004226,0.498813,0.005157,0.134737,0.001783,0.232428,0.002122,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,6,0.615655,0.003699,0.500375,0.004471,0.134306,0.002031,0.230882,0.001899,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,7,0.615734,0.003456,0.499221,0.003677,0.135898,0.001694,0.232666,0.001766,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,8,0.622833,0.003497,0.507690,0.004590,0.133514,0.002271,0.229415,0.002024,96
semantic_goal_conflict,0.000000,causal_intervention_belief_revision_v5,9,0.620997,0.002922,0.500123,0.003218,0.142073,0.001762,0.230062,0.002071,96
semantic_goal_conflict,0.000000,human_intervention_revision,0,0.444561,0.003768,-0.265557,0.005050,0.367802,0.002236,0.443982,0.001777,96
semantic_goal_conflict,0.000000,human_intervention_revision,1,0.432423,0.003554,-0.277154,0.004395,0.366231,0.002306,0.446812,0.001599,96
semantic_goal_conflict,0.000000,human_intervention_revision,2,0.434257,0.003049,-0.274970,0.004321,0.366059,0.002019,0.444684,0.001593,96
semantic_goal_conflict,0.000000,human_intervention_revision,3,0.435690,0.003461,-0.271708,0.004161,0.367393,0.001501,0.441557,0.001860,96
semantic_goal_conflict,0.000000,human_intervention_revision,4,0.432423,0.004162,-0.276254,0.004606,0.365421,0.002159,0.446801,0.001710,96
semantic_goal_conflict,0.000000,human_intervention_revision,5,0.432479,0.003583,-0.278465,0.004655,0.367713,0.001849,0.444207,0.002360,96
semantic_goal_conflict,0.000000,human_intervention_revision,6,0.432355,0.003355,-0.272368,0.003736,0.364209,0.002087,0.443941,0.001582,96
semantic_goal_conflict,0.000000,human_intervention_revision,7,0.434115,0.004008,-0.271255,0.004851,0.361403,0.001964,0.446731,0.002209,96
semantic_goal_conflict,0.000000,human_intervention_revision,8,0.436922,0.002658,-0.274848,0.003312,0.368452,0.001503,0.447623,0.001555,96
semantic_goal_conflict,0.000000,human_intervention_revision,9,0.434461,0.004384,-0.274306,0.005190,0.364995,0.002005,0.445209,0.001931,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,0,0.552181,0.003538,0.113785,0.003686,0.276628,0.002010,0.339159,0.001948,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,1,0.551667,0.003379,0.117227,0.003981,0.274364,0.001737,0.341182,0.002463,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,2,0.542815,0.003386,0.109804,0.004161,0.276581,0.002046,0.337624,0.001892,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,3,0.549614,0.003150,0.116080,0.004549,0.275704,0.001944,0.337483,0.002238,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,4,0.541265,0.004374,0.102756,0.005012,0.275835,0.001827,0.341812,0.001990,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,5,0.550007,0.003440,0.111542,0.004706,0.276584,0.002343,0.341673,0.002425,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,6,0.541775,0.002424,0.104166,0.003205,0.275022,0.002182,0.342046,0.001920,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,7,0.549366,0.003517,0.114068,0.003685,0.274011,0.001996,0.338963,0.001861,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,8,0.544799,0.002910,0.104579,0.003324,0.278015,0.001886,0.340133,0.002477,96
semantic_goal_conflict,0.000000,proposed_intervention_violation_revision_v4_1,9,0.545293,0.003327,0.107303,0.003829,0.276462,0.001935,0.340045,0.002034,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,0,0.332149,0.003645,-0.666148,0.003643,0.467260,0.001890,0.583676,0.001585,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,1,0.333134,0.004344,-0.665245,0.005372,0.472031,0.002017,0.580174,0.001817,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,2,0.333705,0.003309,-0.665346,0.003814,0.470780,0.001946,0.582413,0.002250,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,3,0.329004,0.003573,-0.670556,0.004289,0.472565,0.002202,0.581029,0.001976,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,4,0.329803,0.003310,-0.674947,0.003985,0.473900,0.002689,0.586206,0.001909,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,5,0.327342,0.003154,-0.671167,0.004386,0.470616,0.001970,0.580448,0.001991,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,6,0.329042,0.003205,-0.672862,0.003874,0.472829,0.001699,0.579701,0.001964,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,7,0.328817,0.004171,-0.669722,0.005685,0.471390,0.001689,0.582182,0.001610,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,8,0.328837,0.003561,-0.670050,0.003891,0.472988,0.001897,0.581429,0.001765,96
semantic_goal_conflict,0.000000,scalar_uncertainty_trigger,9,0.328526,0.003728,-0.673085,0.004447,0.472533,0.001516,0.584101,0.001720,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,0,0.620109,0.003169,0.500426,0.004658,0.138016,0.001925,0.233791,0.001739,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,1,0.616737,0.003157,0.499416,0.003904,0.138061,0.002027,0.233001,0.002133,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,2,0.614849,0.003600,0.498069,0.004522,0.139271,0.001840,0.232403,0.002524,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,3,0.612763,0.004828,0.493769,0.006269,0.139554,0.002259,0.232034,0.001865,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,4,0.617732,0.003066,0.500077,0.003453,0.134766,0.001737,0.234419,0.001651,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,5,0.614690,0.004226,0.496813,0.005157,0.136404,0.001783,0.233595,0.002122,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,6,0.613988,0.003699,0.498375,0.004471,0.135973,0.002031,0.232048,0.001899,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,7,0.614067,0.003456,0.497221,0.003677,0.137565,0.001694,0.233833,0.001766,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,8,0.621167,0.003497,0.505690,0.004590,0.135180,0.002271,0.230582,0.002024,96
semantic_goal_conflict,0.166667,causal_intervention_belief_revision_v5,9,0.619330,0.002922,0.498123,0.003218,0.143739,0.001762,0.231229,0.002071,96
semantic_goal_conflict,0.166667,human_intervention_revision,0,0.438228,0.003768,-0.273157,0.005050,0.374135,0.002236,0.448416,0.001777,96
semantic_goal_conflict,0.166667,human_intervention_revision,1,0.426090,0.003554,-0.284754,0.004395,0.372564,0.002306,0.451245,0.001599,96
semantic_goal_conflict,0.166667,human_intervention_revision,2,0.427923,0.003049,-0.282570,0.004321,0.372392,0.002019,0.449118,0.001593,96
semantic_goal_conflict,0.166667,human_intervention_revision,3,0.429357,0.003461,-0.279308,0.004161,0.373726,0.001501,0.445990,0.001860,96
semantic_goal_conflict,0.166667,human_intervention_revision,4,0.426090,0.004162,-0.283854,0.004606,0.371755,0.002159,0.451235,0.001710,96
semantic_goal_conflict,0.166667,human_intervention_revision,5,0.426146,0.003583,-0.286065,0.004655,0.374046,0.001849,0.448640,0.002360,96
semantic_goal_conflict,0.166667,human_intervention_revision,6,0.426022,0.003355,-0.279968,0.003736,0.370543,0.002087,0.448374,0.001582,96
semantic_goal_conflict,0.166667,human_intervention_revision,7,0.427782,0.004008,-0.278855,0.004851,0.367736,0.001964,0.451165,0.002209,96
semantic_goal_conflict,0.166667,human_intervention_revision,8,0.430588,0.002658,-0.282448,0.003312,0.374785,0.001503,0.452057,0.001555,96
semantic_goal_conflict,0.166667,human_intervention_revision,9,0.428127,0.004384,-0.281906,0.005190,0.371328,0.002005,0.449642,0.001931,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,0,0.547764,0.003538,0.108485,0.003686,0.281045,0.002010,0.342250,0.001948,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,1,0.547251,0.003379,0.111927,0.003981,0.278781,0.001737,0.344274,0.002463,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,2,0.538398,0.003386,0.104504,0.004161,0.280998,0.002046,0.340716,0.001892,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,3,0.545197,0.003150,0.110780,0.004549,0.280121,0.001944,0.340575,0.002238,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,4,0.536849,0.004374,0.097456,0.005012,0.280251,0.001827,0.344903,0.001990,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,5,0.545590,0.003440,0.106242,0.004706,0.281001,0.002343,0.344765,0.002425,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,6,0.537359,0.002424,0.098866,0.003205,0.279439,0.002182,0.345138,0.001920,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,7,0.544949,0.003517,0.108768,0.003685,0.278428,0.001996,0.342054,0.001861,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,8,0.540383,0.002910,0.099279,0.003324,0.282432,0.001886,0.343225,0.002477,96
semantic_goal_conflict,0.166667,proposed_intervention_violation_revision_v4_1,9,0.540877,0.003327,0.102003,0.003829,0.280879,0.001935,0.343137,0.002034,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,0,0.323849,0.003645,-0.676108,0.003643,0.475560,0.001890,0.589486,0.001585,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,1,0.324834,0.004344,-0.675205,0.005372,0.480331,0.002017,0.585984,0.001817,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,2,0.325405,0.003309,-0.675306,0.003814,0.479080,0.001946,0.588223,0.002250,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,3,0.320704,0.003573,-0.680516,0.004289,0.480865,0.002202,0.586839,0.001976,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,4,0.321503,0.003310,-0.684907,0.003985,0.482200,0.002689,0.592016,0.001909,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,5,0.319042,0.003154,-0.681127,0.004386,0.478916,0.001970,0.586258,0.001991,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,6,0.320742,0.003205,-0.682822,0.003874,0.481129,0.001699,0.585511,0.001964,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,7,0.320517,0.004171,-0.679682,0.005685,0.479690,0.001689,0.587992,0.001610,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,8,0.320537,0.003561,-0.680010,0.003891,0.481288,0.001897,0.587239,0.001765,96
semantic_goal_conflict,0.166667,scalar_uncertainty_trigger,9,0.320226,0.003728,-0.683045,0.004447,0.480833,0.001516,0.589911,0.001720,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,0,0.618442,0.003169,0.498426,0.004658,0.139683,0.001925,0.234958,0.001739,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,1,0.615070,0.003157,0.497416,0.003904,0.139727,0.002027,0.234168,0.002133,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,2,0.613182,0.003600,0.496069,0.004522,0.140938,0.001840,0.233570,0.002524,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,3,0.611096,0.004828,0.491769,0.006269,0.141220,0.002259,0.233201,0.001865,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,4,0.616065,0.003066,0.498077,0.003453,0.136433,0.001737,0.235586,0.001651,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,5,0.613023,0.004226,0.494813,0.005157,0.138071,0.001783,0.234761,0.002122,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,6,0.612322,0.003699,0.496375,0.004471,0.137640,0.002031,0.233215,0.001899,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,7,0.612401,0.003456,0.495221,0.003677,0.139232,0.001694,0.235000,0.001766,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,8,0.619500,0.003497,0.503690,0.004590,0.136847,0.002271,0.231748,0.002024,96
semantic_goal_conflict,0.333333,causal_intervention_belief_revision_v5,9,0.617664,0.002922,0.496123,0.003218,0.145406,0.001762,0.232395,0.002071,96
semantic_goal_conflict,0.333333,human_intervention_revision,0,0.431894,0.003768,-0.280757,0.005050,0.380469,0.002236,0.452849,0.001777,96
semantic_goal_conflict,0.333333,human_intervention_revision,1,0.419756,0.003554,-0.292354,0.004395,0.378897,0.002306,0.455678,0.001599,96
